MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday_Yes,RainTomorrow_Yes
20.927429201732615,29.4,0.0,9.709716806930462,8.046934273338461,36.22122629066462,7.1681605640030766,20.0,66.94693427333846,60.0,1010.9345284512025,1009.2504481692009,5.8318394359969234,4.053065726661539,24.43273577439877,27.256651080268924,1.0,1.0
9.611555746545026,23.20648833501942,0.3292445972360219,6.859199656218951,11.517333619817542,39.353777013819894,11.469334479270163,17.880890225815193,43.82311149309005,33.58844425345497,1016.9520008594526,1014.2873785608347,0.41155574654502736,2.176888506909945,15.588444253454973,21.800710461746906,0.5884442534549726,1.0
10.89525474906725,22.512595714085293,0.8412420848879166,2.993789575560417,12.9284715055965,55.0474525093275,35.0,28.47627374533625,37.0,23.47627374533625,1007.5795538227621,1007.9049201161389,0.15875791511208337,1.0,14.863503166044834,20.923726254663748,1.0,1.0
5.115977848990082,15.046391139596032,3.721653162423803,0.9381451472052895,2.094324686566279,30.768044302019835,10.61340717003306,14.536088604039673,94.84536286801323,64.53608860403968,1020.4778327017848,1016.632983969563,6.922681434006612,6.845362868013224,10.13041329060595,13.485050422592728,0.0,1.0
16.408538137629716,25.200266816800927,1.3967981983888564,1.6074708704260017,6.703468618412073,33.00533633601857,9.0,20.005336336018573,82.01334084004642,64.98665915995358,1012.000266816801,1011.1997331831991,6.002668168009286,4.005336336018573,21.400800450402784,23.903201801611143,0.9973318319907137,1.0
11.392908390098466,27.53185743703501,0.4672424098468255,2.093808543216631,9.840712814824945,35.21238291356674,9.0,24.0,92.53095728391685,52.0,1026.3619511061816,1022.8026639210066,2.2123829135667386,3.1061914567833693,17.659287185175053,26.82566598025164,0.10619145678336939,1.0
19.688382932347547,26.195446391127938,0.0,7.585873082439224,2.3596630062814077,52.58085338262257,19.41914661737743,28.23234135304903,68.53531729390194,61.0,1014.2091072177441,1008.5460021796653,7.767658646950971,7.535317293901942,23.91161706765245,25.75604157929852,0.11617067652451452,1.0
8.2683036346302,20.3316963653698,0.0,3.8339273073960034,10.6316963653698,40.366072692604,24.0,15.830363463019983,48.683036346301996,31.316963653698,1021.6441981350154,1018.9955381159476,1.0,1.6830363463019984,12.4316963653698,19.8316963653698,0.0,1.0
20.015569550843058,23.954858876144872,4.382862920482898,6.5268548318068405,1.0941482014466808,30.92998988915493,12.634274159034204,5.521421349396378,86.29571573012072,81.52142134939638,1013.1097177522897,1011.3688608983139,7.704284269879276,7.4085685397585515,20.866144157108653,22.347857865060362,0.0,1.0
19.35393247581764,33.65505604033697,0.0,11.259550298414274,12.55168534677899,53.49438217740337,28.50561782259663,11.022471290386523,47.98876435480674,22.0,1015.4505617822597,1012.5505617822597,0.0,1.0,22.655056040336966,31.633145842765114,0.7471910887016845,1.0
18.589471725295276,28.182896206028545,0.0,4.641226437746062,3.3618396566190922,45.51754712450788,12.828962060285445,31.0,69.0,66.03509424901576,1014.161839656619,1009.4785001200542,6.758773562253938,6.517547124507876,21.93420758794291,23.689471725295274,1.0,1.0
12.858911328648134,27.720031070435876,0.0,6.267744981206575,11.284976697173093,42.31664077463677,11.877760516424512,18.31664077463677,53.51104206569805,18.244478967150975,1018.3294556643241,1015.6122239483576,1.0,1.0,18.205598708938716,26.74948673475994,0.0,1.0
19.17020290882289,25.030698908167743,0.0,11.779233455557963,2.9004509084953165,40.50112727123829,7.600450908495317,22.799098183009367,61.80135272548595,51.50112727123829,1011.6413076346364,1011.1408567261411,7.699774545752342,7.699774545752342,21.030698908167743,23.710834180716336,1.0,1.0
16.878990559358087,27.099647869543517,4.678168921626295,5.36103291600568,12.180164327546358,51.19953049272469,14.19953049272469,33.0,51.599765246362345,39.39906098544938,1020.6394365912697,1017.8191314115406,3.5985914781740727,1.4002347536376547,23.019248788359505,26.099765246362345,0.5997652463623454,1.0
12.355732957372169,18.482244789075512,0.0,0.9379777464476807,2.463812254659654,43.06966619671521,17.759554928953612,22.449443661192017,85.79100140985437,85.0696661967152,1024.486066760657,1022.3822447890756,5.449443661192017,5.759554928953614,14.63168845026753,16.89303338032848,0.3101112677615965,1.0
13.356341530213731,30.437561020142486,0.0,7.475122040284974,10.403292805391839,28.84512295320595,13.0,13.0,46.62438979857513,21.187805100712435,1017.6873169395725,1013.5375610201424,1.906097449643783,3.718292348931349,20.424877959715026,28.55634153021373,0.09390255035621697,1.0
15.087598336448005,32.16011105692509,0.0,8.286256360238541,12.333965753611631,35.0,25.73854696686545,9.261453033134549,50.73854696686545,19.045812132538195,1021.2915085615971,1016.8176538649105,1.2614530331345493,1.0,21.135307729821093,30.85161961852218,0.8692734834327254,1.0
13.785681984834579,18.785727206066166,4.742818381801494,5.542727939338315,3.7575886092828155,41.0,28.856819848345786,21.856819848345786,83.85727206066169,54.42818381801494,1024.8999095575368,1024.7283194817098,7.0,4.428183818014943,15.00004522123159,17.07154485459552,0.0,1.0
0.2880521980999112,19.21194780190009,0.0,2.0,8.525372919945712,18.26864599728559,9.0,6.761187598371352,70.4776248032573,35.74627080054288,1018.8910355576655,1015.5731210366341,0.25372919945711747,6.0,8.322389560380017,18.708964442334395,0.7462708005428825,1.0
4.058902200099633,21.342470049775827,0.03972555002490816,4.076706600298898,10.521235024887913,26.39725550024908,5.390394250871786,9.0,74.60274449975091,43.19176650074724,1023.3602744499751,1020.7417839248382,3.198627750124541,1.0,10.920548899950184,20.843156174713556,0.8013722498754592,1.0
20.131430465913247,28.561193160043764,1.3016677717827263,5.929762694130519,3.3949966846518205,49.578576164783115,18.578576164783115,34.50833885891363,77.07023730586948,34.280949223477926,1005.4495187575646,1006.3371390681735,7.0,7.859525388261038,23.69262362595701,25.794644041195777,0.07023730586948107,1.0
14.371224843290989,28.768895579017116,0.0,5.8,9.686325470127034,30.0,6.688955790171169,11.0,71.31104420982884,43.68895579017117,1018.2622088419658,1014.9043574727775,4.822690531198189,2.0,19.348835367863064,26.906686737051352,0.3110442098288302,1.0
15.870410295948172,20.492872505531892,2.9101511616651163,4.390064783570764,0.9425485876780733,46.775377904162795,9.0,7.34989202738206,85.4751619589269,87.04967608214618,1020.5850971753562,1019.9077753301757,7.0,7.82505398630897,18.167818519222923,18.60777533017575,0.8250539863089702,1.0
16.219277083680648,28.0,0.0,7.115662502083875,9.959638541840324,44.21084374479031,20.0,9.807229163193542,59.59638541840323,35.38554167361292,1030.3807229163194,1027.5228916652775,3.018072907983854,4.789156255209688,18.43493958576452,26.163253123437094,0.5963854184032292,1.0
9.719261845911962,23.387815915666113,0.2957533430531545,4.038523691823922,11.068554069754153,27.014155523156152,9.328614825614617,16.671385174385385,51.82153706403654,46.52123328473423,1010.8849848110349,1009.1699696220697,4.17846293596346,6.3427703487707685,20.953538880789036,21.868554069754154,1.0,1.0
17.338717787728534,22.661177456667694,1.0286612190889457,4.559145191819024,9.802032264848672,36.510161324243356,15.530483972730078,19.755080662121678,74.48983867575664,73.73475801363496,1019.0427823174258,1017.2958307146988,2.5101613242433594,2.5101613242433594,20.20812905939469,21.083637125606856,0.0,1.0
17.275294288768364,23.271762823548,0.6423484920225431,3.9082400855141843,9.33530010689273,30.247057112316362,11.0,18.505885775367275,66.98822844926545,63.24705711231636,1019.2752942887684,1016.4823572192091,5.247057112316362,4.0,20.474117133694907,21.371762823548,0.0,1.0
17.77858562537571,23.201751405342026,0.0,6.342895001001903,4.491110469783213,41.0,22.07138124874762,27.03569062437381,67.07138124874763,64.03569062437381,1017.0392596868112,1016.373198905843,5.03569062437381,6.482154687813095,21.00713812487476,21.194613280467262,0.4821546878130948,1.0
14.410925440815028,20.81516675097106,4.578149118369944,7.668894710219665,4.474807053040446,39.98328967335251,14.344473551098329,15.218508816300558,93.21850881630056,63.56298236739889,1010.97814911837,1011.6100261959886,8.0,6.781491183699442,14.820179848965306,19.30424131015603,0.8907455918497214,1.0
14.618063365625607,30.605947400879,0.0,6.740968317187197,10.464757920703201,28.0,10.528631189451987,10.116736387693987,47.411894801758,22.64757920703201,1019.4475792070319,1015.8066108898448,1.588105198241998,4.411894801758002,21.529737004395006,29.241410643164404,0.0,1.0
7.385546718228883,15.8113128899235,2.5690503119387973,5.369050311938797,10.303064686778454,50.0,20.494892188702575,28.0,68.16496406290086,48.91751796854957,1017.8710934364577,1018.0793416396028,6.752553905648712,7.0824820314504295,10.885546718228884,15.028830858473068,0.0,1.0
13.479134746994504,28.683740424098353,0.0,3.7837404240983514,9.309304491566483,29.639567373497254,12.279134746994504,11.720865253005496,60.0,29.639567373497254,1023.1534775421676,1019.215084872286,3.0,6.093044915664835,18.338392669881593,27.41047919518214,0.5465224578324176,1.0
3.2410516554699953,11.194034436979996,0.2023862252080012,0.8988068873959995,7.174944635315988,33.0,11.047724504160023,16.45824105885998,78.02386225208001,62.011931126040004,1021.1649139075499,1021.374458808382,1.0,4.529827815100015,6.890455099167995,10.789261986563995,0.0,1.0
17.465881884738113,22.81082335773731,0.31105879231587424,5.911529661473007,8.377529263500403,54.66588188473811,25.554116788686542,26.0,43.22235301921032,45.0,1015.5219998673424,1014.5890589249734,1.2223530192103145,3.7776469807896857,20.432940942369058,21.221999867342465,0.0,1.0
9.249929417997627,18.46270131564229,0.0,6.223792106146279,8.525402631284575,63.0,29.813506578211435,34.82085338387918,46.73128007581877,50.18649342178856,1024.921588064446,1022.6828200189547,4.8208533838791805,3.365640037909385,15.708957330806042,17.044051973463432,0.0,1.0
5.262339324995588,21.426526348124007,0.0,2.4281169662497795,9.801590618125772,30.140584831248898,13.0,17.281169662497796,70.8594151687511,34.281169662497796,1020.2562339324996,1016.773473651876,1.562339324995588,2.7188303375022063,13.578245506253309,20.375064270001765,0.14058483124889698,1.0
8.865442362267181,12.460907060377863,0.5994250742060911,0.3563717584885455,2.187256483022909,41.91216859118318,20.52123919496182,17.65154899370227,89.26061959748091,86.73938040251909,1014.5524113823931,1016.3439157044083,8.0,7.0,11.017566281763363,11.452123919496183,1.0,1.0
9.949816199024784,16.853751355808388,2.2869621551582457,1.2537513558083893,8.988929733550048,26.703567554833175,6.324108111291706,15.0,82.35178377741659,61.94464866775024,1020.6814270219334,1018.9434810775791,1.3241081112917066,1.0,13.305535133224977,16.056518922420878,0.0,1.0
15.667540787314003,24.174541793971766,0.22036656482258588,3.398727089698588,2.429913392083173,41.0,15.044551860549406,20.025458206028233,84.0,58.0,1030.3936354484931,1027.4050916412057,6.987270896985883,6.987270896985883,18.95290231884777,23.57326888367036,1.0,1.0
15.372370771662844,37.784254404373065,0.0,6.418419485558105,10.847355884464836,36.631610288837905,12.815805144418954,14.631610288837908,62.0,13.828876850114709,1011.0434343727561,1007.6079025722095,2.815805144418954,6.539512861047385,25.050029774396013,36.39346414715212,0.9079025722094769,1.0
16.820336374922643,22.107461800123772,2.5186545003094265,7.566789050278484,8.709143674736989,42.31529075108299,22.481345499690573,20.0,49.20336374922643,48.481345499690576,1018.2593272501547,1017.3630581502166,1.4813454996905737,7.0,19.272201824953587,20.683394525139242,1.0,1.0
14.95969381445402,20.275431720853227,2.5796693104110773,7.484066137917784,5.8790814433620575,70.0,27.508634417064556,35.491365582935444,64.26295162559684,75.87715860426614,1015.3138150673033,1010.6086344170645,2.7543172085322785,7.877158604266139,18.587715860426616,18.612284139573386,0.8771586042661392,1.0
7.65294836868283,18.009084429468512,1.501965579121887,0.9256950802772987,7.3604745900231086,20.790508199537836,17.0,12.209491800462164,86.18576229930676,62.79050819953783,1028.9138303296997,1026.2185762299307,5.209491800462165,3.209491800462165,11.548609839445403,17.43240655963027,1.0,1.0
14.74663029899819,24.014024319034394,1.921309236065169,4.533697010018102,11.027503123041637,28.134788040072408,16.202182060108616,15.0,61.067394020036204,59.067394020036204,1020.8477213290525,1018.7342425250453,1.0,1.0,20.9,22.52695760801448,0.46630298998189756,1.0
19.76310820855895,31.081152546396098,0.0,8.637694907207804,12.646717076126379,46.557392450449534,9.557392450449532,30.86065188738762,67.69674056306192,52.1639113243257,1012.3557392450449,1008.1672177351348,3.4180443378371494,2.5573924504495325,24.86065188738762,29.35082660270229,0.0,1.0
4.878370192434938,18.330552514929934,0.0,1.1825414200400384,6.430552514929933,17.0,6.478176775050048,7.565469674849856,76.0,46.0436464498999,1024.2910772926352,1021.0083424552103,4.130939349699713,3.8690606503002867,10.165276257464967,18.026187869939942,1.0,1.0
13.34173237836023,23.848256528945864,0.0,5.283914490351379,8.577840073396665,37.0,9.386951698828737,26.386951698828735,56.80652415058563,50.61304830117126,1018.5421821119912,1012.4452193204685,1.3869516988287363,5.386951698828736,19.206299283770175,21.880427548243105,0.8065241505856319,1.0
10.994857219278583,27.740360849967285,0.5352180692458686,7.643187953836088,11.668120461639123,54.0,11.0,29.784060230819563,49.40360849967285,18.812331269507588,1011.0812331269508,1006.7948572192786,3.323909653770657,6.107969884590219,20.41927830006543,26.986375907672173,0.8920301154097809,1.0
16.603106165642306,32.38446917178848,0.0,9.393787668715394,11.215530828211516,46.12424662569214,14.813630061461799,22.1863699385382,62.8136300614618,34.8136300614618,1015.1409828527962,1009.2503013497231,1.0,5.0310616564230335,22.103106165642306,30.575150674861575,0.9689383435769665,1.0
19.066520964981564,25.597494182954915,0.0,5.4,10.741841492942623,37.0,13.418414929426227,20.418414929426227,60.267773873504105,70.7322261264959,1012.9288753026619,1011.3824300773628,5.476981338217216,5.476981338217216,22.748951042344263,23.364015147936477,0.0,1.0
7.970728317341269,23.09494797733277,0.0,4.290936408010203,10.140416181337867,42.696878639965995,17.151560680017003,29.89895954665533,52.848439319982994,52.0,1021.9050520226672,1018.2808323626758,0.9494797733276653,2.8989595466553304,20.492867070643427,20.9151560680017,0.0,1.0
17.33537658849968,32.06805608017979,0.0,10.666339745840052,12.866094555220089,51.33660254159949,26.668301270799745,12.995096187600769,49.66584936460013,25.32924682300064,1019.1953413782207,1017.0943606157409,1.3316987292002562,1.665849364600128,21.134641016639797,29.834641016639797,1.0,1.0
20.984961860973996,26.2784961860974,0.4,3.615038139026004,3.8153892705714725,56.0,25.56992372194799,27.56992372194799,71.0,54.14335875935067,1009.8283206203247,1011.384259597883,6.8566412406493304,4.784961860973996,22.006816806422066,24.792832062032467,0.0,1.0
15.306212985965065,19.034467535087337,1.116390653332751,6.424851943860261,0.9988758477187769,45.35591687368559,10.175148056139738,10.412425971930132,91.17514805613973,80.1186389578952,1018.6124259719302,1014.8644083126314,7.706212985965066,6.706212985965066,15.882485194386026,17.46440831263144,0.7062129859650655,1.0
8.267511846801492,18.744162717732834,3.477703243201377,0.07473690693249196,8.425263093067509,33.1358852853318,15.135885285331803,11.135885285331803,66.9320573573341,49.03397132133295,1014.3781340390658,1014.4490430180006,3.0,3.101913963998853,13.916985660666477,18.38641147146682,0.0,1.0
11.28838104409656,20.026703500481865,0.6726268168676377,3.2520676356627396,9.789720409397551,34.684915455421574,21.52737318313236,19.842457727710787,58.684915455421574,58.0,1018.2623472262652,1016.8678218628917,1.945253633735275,1.1575422722892124,15.920559181204897,18.221228863855394,0.8424577277107875,1.0
-0.636224196280061,18.841951332489042,0.0,2.493188790185997,10.086377580371995,26.0,3.0681120981400305,12.204336294420091,88.53405604907002,32.27244839256012,1030.341951332489,1023.9975250846061,0.5340560490700152,0.46594395092998475,6.226160765650989,18.18854572758204,0.5340560490700152,1.0
9.125236869864898,18.102799303935765,0.5439276523986732,2.317743303074185,8.066365218327805,49.439276523986734,16.813092174662245,20.0,51.37381565067551,29.0,1011.793453912669,1010.5560723476013,1.0,3.7196382619933663,12.981309217466224,17.38410852140199,0.0,1.0
20.518865278513186,25.477501389511158,0.0,5.951816665987827,11.110452776985799,42.41363889002029,21.413638890020287,27.413638890020287,73.0,68.4136388900203,1018.3293180554989,1017.253409722505,4.706819445010144,6.293180554989856,23.37750138951116,23.9895472230142,0.0,1.0
20.20394767726618,28.918941456760912,0.1021419684992475,7.0335989765233276,8.287148189004515,50.97858031500753,7.425031102526337,15.0,69.0,63.95716063001505,1017.2789165747398,1013.4128518109954,1.0,4.95716063001505,24.346450787518812,26.84464507875188,0.4892901575037625,1.0
7.4,22.22715342337367,0.0,4.13465680485124,10.218102282249113,35.76379543550177,17.381897717750885,15.0,43.572846576626326,23.190948858875444,1021.4492261201765,1017.1110363484014,0.0,1.3366420121281002,13.260817624586482,21.86986876571104,0.19094885887544288,1.0
8.221941323444215,22.681193151333527,0.0,3.8407481721106866,9.093731050444509,31.0,15.10970661722108,17.07836186944363,48.0,38.0,1019.7858948635001,1015.2094034243332,7.0,6.015672373888726,12.734479222555196,21.760819065278188,1.0,1.0
12.544995649313844,30.056602262356805,0.0,5.996804176658711,10.798402088329356,41.0,9.835996519451074,19.910008701372313,47.08999129862769,19.417998259725536,1015.5243899064081,1013.0227919947375,0.41799825972553717,1.0,19.46879721556086,29.24920104416468,0.5820017402744628,1.0
17.908562923072854,25.4,6.948027076662628,1.1712584614570711,0.4709607690069456,24.17125846145707,12.486224615628787,9.0,87.08562923072853,63.42814615364268,1017.2425169229141,1013.8281461536427,7.0,8.0,19.279821384529924,24.874311230781437,0.08562923072853557,1.0
17.17892242666975,26.636324844907733,2.8986569656088412,12.8,1.5753357585977898,39.0,10.62332120701105,17.65918788773066,63.62332120701105,45.47084849123618,1014.2479854484133,1012.4457418147325,7.094169698247237,7.094169698247237,22.455158784557185,26.042155146660498,1.0,1.0
10.46139205156162,18.631676129093307,4.001988645088031,2.5049431742570403,2.4990056774559846,33.13863638690142,6.405965935264092,18.663352258186617,90.66335225818662,85.53465909672535,1030.8782102194207,1028.5247443097483,5.5346590967253535,7.0,12.575255690251764,14.987130683853874,1.0,1.0
18.43258753248182,25.660808427169698,0.3782749783454546,7.391266724412121,3.647924848418182,31.0,16.782749783454545,15.0,66.36954170275757,67.73908340551515,1018.7174665511758,1017.608733275588,6.369541702757576,7.0,22.878274978345456,23.328220894687878,0.6304582972424243,1.0
14.299151965446386,25.300848034553614,0.0,4.470089391439051,10.235044695719525,37.119642434243794,22.290625740073356,13.940178782878101,49.880357565756206,41.880357565756206,1021.7350446957196,1019.4940178782878,1.0,1.0,20.511116208870764,23.535044695719527,1.0,1.0
18.675822845134377,25.379303807522394,0.0,4.6,9.63449365412934,30.206961924776042,15.0,21.86202538348264,64.06898730825868,64.58607615044792,1015.0137974616517,1013.606898730826,5.724050766965277,5.724050766965277,23.31721523008958,24.27240507669653,0.9310126917413194,1.0
18.271588148303223,28.518941234464517,0.0,5.507333661965603,12.451626996694607,54.41039341339789,18.81058765535482,34.87372510356988,59.74745020713976,57.81058765535482,1009.586352593213,1003.6926663380343,1.1262748964301208,1.1894123446451808,23.70947061723226,26.79684312758925,0.0,1.0
15.793361410434063,21.904644541604604,0.8871686882945911,6.712831311705409,8.904644541604604,42.54867475317836,27.77433737658918,21.77433737658918,57.22566262341082,64.0,1021.9112831311705,1021.2564156558527,1.112831311705409,6.112831311705409,20.214379492240276,20.957963836387574,0.0,1.0
16.885148035859675,25.796309805141934,1.918268604874171,7.170478441135494,5.985148035859674,54.51845097429032,30.0,32.222323538564524,58.55535292287095,55.25922548714516,1021.6740774512855,1018.7702960717194,7.0,7.4815490257096835,22.803690194858063,24.133302938430642,0.0,1.0
11.923926737406921,30.202129139230287,0.0,5.6936125823091395,10.926596854422716,48.244677151924286,17.0,32.632984272113575,31.755322848075718,8.244677151924282,1019.472355961918,1013.3271378322082,0.24467715192428252,0.12233857596214126,22.13883071201893,29.989895281634073,0.12233857596214126,1.0
7.925618620920437,18.413109400399136,0.0,3.623038854097204,9.657597135243009,57.23038854097204,16.88480572951398,33.23038854097204,47.11519427048602,27.19364010659786,1015.842402864757,1012.0617668754168,0.9424028647569902,1.1727914057290292,12.617279140572903,17.82462882744774,0.9424028647569902,1.0
14.38394102239719,25.71605897760281,0.0,4.5689134223045595,11.10931871068913,56.3057088894035,5.772007554835101,33.922283555761396,52.2279924451649,58.077716444238604,1020.5067402669137,1016.1388582221193,3.3057088894034994,2.3834253336420996,21.66994479981474,23.52383062202667,0.4611417778806999,1.0
11.651317769654312,19.724466785908575,0.4356337506800101,2.76436624931999,4.220201073177169,39.13299821137139,19.311166964771434,19.311166964771434,57.31116696477144,68.19949731705708,1019.7531992845486,1017.2444165176142,5.688833035228564,7.0,17.917816875340005,18.462233392954285,0.0,1.0
24.286501249231264,37.90964196483481,0.0,11.674930891429486,11.93553705274778,41.451790175825934,26.942148210991125,25.096419648348125,57.903580351651875,25.490358035165187,1014.5297518738469,1010.4730024984625,1.0,2.0,27.396143214066075,36.05867776835133,0.4903580351651874,1.0
1.8817675663607636,15.204493151906123,0.0,1.2909023421814352,8.172781262548519,17.0,6.2272558554535875,6.0,74.45451171090717,43.45451171090718,1026.4727441445464,1023.431823243364,0.22725585545358784,2.363535132721527,7.24994432299684,14.695395494087558,0.22725585545358784,1.0
6.116838529830305,17.981099112206028,0.1663229403393891,4.469416477284887,8.366322940339389,43.16838529830306,19.168385298303054,25.663229403393892,64.17869708812138,48.68385298303055,1024.4652917613575,1022.1158073508485,4.505155894909164,5.831614701696946,12.14742205254542,16.879036754242364,1.0,1.0
10.979237083878852,20.35349916670186,0.7674958335093072,2.906998333403723,2.488490833720476,30.232504166490692,12.069983334037229,17.0,72.30248750052792,61.67495833509307,1026.8115091662794,1023.948756249736,4.6975124994720785,7.0,13.944245416860237,18.739502499894417,1.0,1.0
15.27405953948757,25.55077449689259,0.0,5.351217066545496,8.126604314991791,35.0,13.0,14.498893575867731,62.0,43.99778715173546,1015.9762723877521,1014.7015489937852,1.4988935758677309,5.7494467879338655,18.00066385447936,23.126161745338884,0.0,1.0
-2.350675844688487,10.820150924025096,0.0,2.815739281936352,5.577543743388616,44.92130359031824,6.46065179515912,30.0,98.53934820484088,53.46065179515912,1025.3909776927387,1021.2842607180637,8.0,1.0,0.7673687698341525,9.912281283056922,1.0,1.0
8.234157711250418,20.235394278126044,0.0,2.5609892535005017,6.254899651375795,25.731684577499163,11.268315422500837,7.80494626750251,70.86584228874958,44.463369154998325,1027.8646057218739,1024.6304480106235,6.0,5.268315422500836,13.265842288749582,20.09514696475092,0.1341577112504183,1.0
14.558572053803832,22.113214337816988,0.0,6.226428675633972,2.473931228666289,35.0,9.0,20.528573512679444,77.07499635281097,60.52857351267944,1020.8528573512679,1017.3885705949283,8.0,7.735713243660279,17.258572053803835,20.105714702535888,0.0,1.0
-0.5886975166641827,14.26858988733522,0.0,0.9190958013331346,8.580904198666865,15.809041986668653,9.0,5.190958013331346,87.19095801333134,53.0,1028.4326587813362,1025.7045209933342,3.0226049666716346,2.6180839733373076,3.7685898873352213,13.573110880669548,0.4045209933343269,1.0
3.340525557998543,16.482365010993444,0.0,2.3506569474981784,9.840525557998543,25.797372210007286,10.30394168498907,12.797372210007286,80.55065694749818,46.651970842494535,1016.711445284496,1013.3709197264975,1.0,2.898686105003643,9.1,15.441839452994898,0.0,1.0
18.75102025331342,24.355415774328335,0.0,6.2709573517611705,11.459811295343254,35.84458422567166,18.155415774328336,21.155415774328336,75.7331236614925,73.0,1019.4956044789851,1017.8956044789851,4.733123661492505,3.577707887164168,21.69764498561192,22.597644985611918,0.0,1.0
14.546414500222665,34.3706461788418,0.0,7.797951142984379,12.469621750333996,35.0,15.989755714921898,15.484633572382847,48.0,16.0,1016.0515366427617,1012.1010244285078,1.2628053563476271,2.262805356347627,22.69385342895314,32.59692671447657,0.25256107126952543,1.0
20.59484492661325,29.051088137276036,0.0,5.493471176343779,11.236425441398387,44.74455931361982,13.233677940859447,26.744559313619817,69.0,62.13860171595046,1014.1657508331537,1011.6912949017917,3.116838970429724,1.0,25.27880848046613,27.004352549104148,1.0,1.0
6.4351095463858,10.189184924397633,0.0,2.024294470783434,0.06489045361419944,19.108150756023665,4.216301512047331,9.216301512047332,80.43260302409466,71.026643195787,1026.2862050102437,1024.3564241030153,8.0,8.0,8.659404017169235,9.9675547731929,1.0,1.0
8.050959381858895,20.152238557670756,0.15095938185889513,3.6567156730122656,10.729637012317994,47.0063958790593,17.754796909294477,17.9936041209407,46.9936041209407,31.257994848824126,1006.049680206047,1004.529637012318,1.2515989697648253,1.2515989697648253,15.723880721164623,19.050319793952966,0.7484010302351748,1.0
15.271965107778083,21.610462805999454,0.0,6.700838381444109,11.518410467666575,34.6317906466685,18.359825538890412,19.271965107778083,54.35982553889041,57.456069784443834,1023.9631790646669,1021.1991616185559,4.184104676665752,1.5439302155561652,20.010462805999452,20.0736418706663,1.0,1.0
16.149142579443073,33.3044675072221,0.0,11.711732853015944,13.023465706031889,33.0,23.44133573492028,7.0,47.55866426507972,22.765342939681116,1012.832942219205,1009.5078068445229,0.0,1.0,22.7988718300786,31.24413357349203,0.7206678674601394,1.0
18.07572478639557,24.666014700953795,0.5708697436746821,6.780579829116455,5.049493675652524,30.951449572791137,18.805798291164546,14.902899145582273,66.19420170883545,67.0,1019.6232625649095,1017.9621029066766,6.0485504272088635,7.0,23.056304615512026,22.656304615512024,1.0,1.0
5.565119230815085,21.074403845924568,0.0,3.060476923260344,10.520953846520689,28.0,17.697615383698277,8.30238461630172,69.69761538369828,33.69761538369828,1027.5766615371776,1023.7417807679926,0.6511923081508607,1.3488076918491392,13.832623077931894,20.113926922664227,0.6511923081508607,1.0
12.652062612110715,22.244281981958636,1.1070495489659493,4.822872072165448,7.847206306703154,35.0,6.66422972937957,23.11436036082724,76.44281981958638,53.0,1014.3291905399453,1012.7620364858212,7.0,5.557180180413621,16.04135765721412,21.744281981958636,0.0,1.0
3.422792258874441,20.2,0.0,3.652649289350671,8.596467614199106,30.081861505916294,16.672553976334825,19.75441548225112,60.40930752958147,37.081861505916294,1028.567900211544,1023.7988786210102,1.0,6.508830964502236,11.598233807099552,19.275441548225114,0.9181384940837061,1.0
16.499193838914568,25.120322464434174,0.0,3.4601612322170867,10.059355071131654,26.0,10.203224644341736,17.0,71.79677535565827,68.50403080542716,1024.3495969194573,1021.5991938389145,2.398387677829132,2.0,21.129274455023108,22.849596919457284,0.0,1.0
19.655188365914125,40.636875183742596,0.0,9.395948835028516,8.273501548085655,57.12236434714301,13.897891477714412,34.551054261142795,45.97974417514258,11.775527130571398,1007.5059938076573,1000.5284410946002,5.551054261142794,5.7755271305713975,27.161265113371353,38.983795340114064,0.7755271305713972,1.0
16.748861514095715,26.18959352483203,0.33121942550391,4.06243885100782,10.573739216111354,26.8959352483203,13.8959352483203,13.0,66.96829138255865,69.23983812080075,1016.6375611489922,1015.110406475168,4.8959352483203,2.0,23.75203237583985,25.286422663087894,0.0,1.0
20.21409887724163,23.428851684137555,0.2570494386208151,9.971148315862445,3.780976955514013,48.71475280689592,33.21311798276019,30.35737640344796,64.71475280689593,64.28524719310407,1015.6288516841375,1015.1140988772416,6.927870789656113,6.927870789656113,21.921638763103168,21.443277526206334,0.6426235965520376,1.0
12.657810637905845,19.734006257591673,2.4,2.1591924908899918,5.761211263665013,28.102018772775022,9.204037545550044,15.068012515183348,79.23804380314172,62.93198748481665,1026.5136025030367,1024.442189362094,2.1020187727750215,2.068012515183348,16.74558998785332,18.357810637905846,1.0,1.0
0.11664128194927814,12.864026802741172,0.0,1.3781297596345103,10.552614479208106,24.1458016024366,7.0,10.9270991987817,66.96354959939084,39.10935120182745,1022.687480961462,1019.8239313620711,0.03645040060914939,0.03645040060914939,6.672900801218298,11.982252003045748,1.0,1.0
4.856284730879761,16.127107696894395,0.0887430538240479,2.2,5.175517334272742,41.88743053824048,9.0,22.662291614721436,84.44371526912023,57.11256946175952,1019.555628473088,1016.1304895495689,5.331145807360718,5.225138923519042,9.714538235134874,15.037052127486778,0.5562847308797605,1.0
